regiao,UF,municipio,codigo_municipio,urbana,rural,total,ano,ideb,fundeb
Norte ,TO,dueré,1707306,386,0,386,2017,5.7,1883699.03
Norte ,TO,esperantina,1707405,671,505,1176,2017,4,8534850.72
Norte ,TO,fátima,1707553,358,0,358,2017,4.7,1761791.9
Norte ,TO,figueirópolis,1707652,473,0,473,2017,5.5,1963516.3
Norte ,TO,filadélfia,1707702,305,268,573,2017,-,4154156.9
Norte ,TO,formoso do araguaia,1708205,1055,90,1145,2017,5.2,9030524.77
Norte ,TO,fortaleza do tabocão,1708254,320,0,320,2017,5.3,2569279.65
Norte ,TO,goianorte,1708304,420,41,461,2017,4.9,2709482.95
Norte ,TO,goiatins,1709005,418,579,997,2017,4,9529619.91
Norte ,TO,guaraí,1709302,1441,66,1507,2017,5.7,9361080.78
Norte ,TO,gurupi,1709500,3479,84,3563,2017,5.1,27051342.34
Norte ,TO,ipueiras,1709807,136,58,194,2017,4.5,1069477.74
Norte ,TO,itacajá,1710508,443,97,540,2017,5.6,3103414.25
Norte ,TO,itaguatins,1710706,385,233,618,2017,4.1,4610728.72
Norte ,TO,itapiratins,1710904,290,92,382,2017,4.9,2094976.6
Norte ,TO,itaporã do tocantins,1711100,224,0,224,2017,5.1,1087536.81
Norte ,TO,jaú do tocantins,1711506,251,112,363,2017,5.2,2992650.42
Norte ,TO,juarina,1711803,221,0,221,2017,4,1225391.77
Norte ,TO,lagoa da confusão,1711902,898,49,947,2017,4,7200297.17
Norte ,TO,lagoa do tocantins,1711951,461,26,487,2017,4.3,2602488.3
Norte ,TO,lajeado,1712009,292,77,369,2017,4.8,3345445.19
Norte ,TO,lavandeira,1712157,133,0,133,2017,-,709548.8300000001
Norte ,TO,lizarda,1712405,259,65,324,2017,4.2,1530263.89
Norte ,TO,luzinópolis,1712454,366,19,385,2017,4.4,1591662.57
Norte ,TO,marianópolis do tocantins,1712504,296,153,449,2017,5,3044127.06
Norte ,TO,mateiros,1712702,255,56,311,2017,4.7,1444030.4
Norte ,TO,maurilândia do tocantins,1712801,339,34,373,2017,4.9,2486013.7
Norte ,TO,miracema do tocantins,1713205,815,333,1148,2017,4.2,8098893.0
Norte ,TO,miranorte,1713304,940,149,1089,2017,5.3,6932121.01
Norte ,TO,monte do carmo,1713601,335,137,472,2017,4.2,2932384.12
Norte ,TO,monte santo do tocantins,1713700,169,52,221,2017,5.3,1839046.07
Norte ,TO,muricilândia,1713957,219,71,290,2017,4.5,1664507.77
Norte ,TO,natividade,1714203,523,29,552,2017,5.6,3486229.59
Norte ,TO,nazaré,1714302,269,89,358,2017,5,2562986.02
Norte ,TO,nova olinda,1714880,1065,188,1253,2017,4,7340209.38
Norte ,TO,nova rosalândia,1715002,253,0,253,2017,5.5,1448638.31
Norte ,TO,novo acordo,1715101,373,50,423,2017,4.6,2222969.5
Norte ,TO,novo alegre,1715150,41,0,41,2017,,391307.48
Norte ,TO,novo jardim,1715259,258,25,283,2017,4.6,1445769.1800000002
Norte ,TO,oliveira de fátima,1715507,169,0,169,2017,3.9,1554220.21
Norte ,TO,palmas,1721000,14747,519,15266,2017,6.6,151743363.63
Norte ,TO,palmeirante,1715705,196,234,430,2017,-,3187128.83
Norte ,TO,palmeiras do tocantins,1713809,396,138,534,2017,5.3,2760593.61
Norte ,TO,palmeirópolis,1715754,594,0,594,2017,6,3906904.95
Norte ,TO,paraíso do tocantins,1716109,3102,217,3319,2017,6.3,17373343.39
Norte ,TO,paranã,1716208,497,433,930,2017,3.8,5513643.68
Norte ,TO,pau d'arco,1716307,399,49,448,2017,4.3,2515283.6
Norte ,TO,pedro afonso,1716505,1100,25,1125,2017,6.1,6914923.03
Norte ,TO,peixe,1716604,544,344,888,2017,5,6434547.0
Norte ,TO,pequizeiro,1716653,254,169,423,2017,5.8,4506354.09
Norte ,TO,pindorama do tocantins,1717008,414,23,437,2017,4.9,2143005.5
Norte ,TO,piraquê,1717206,196,67,263,2017,4.7,1431619.4
Norte ,TO,pium,1717503,274,165,439,2017,5,3659729.39
Norte ,TO,ponte alta do bom jesus,1717800,0,126,126,2017,-,1417579.72
Norte ,TO,ponte alta do tocantins,1717909,581,102,683,2017,4.6,3749608.74
Norte ,TO,porto alegre do tocantins,1718006,317,8,325,2017,4.9,1675121.69
Norte ,TO,porto nacional,1718204,2934,1474,4408,2017,5.2,25191696.72
Norte ,TO,praia norte,1718303,548,336,884,2017,4,7301839.48
Norte ,TO,presidente kennedy,1718402,235,0,235,2017,5.5,1139333.59
Norte ,TO,pugmil,1718451,225,0,225,2017,4.8,1832117.57
Norte ,TO,recursolândia,1718501,366,93,459,2017,3.7,3236005.49
Norte ,TO,riachinho,1718550,301,207,508,2017,4.7,4378097.75
Norte ,TO,rio da conceição,1718659,198,0,198,2017,4.4,1183948.6
Norte ,TO,rio dos bois,1718709,226,27,253,2017,4.2,1063375.34
Norte ,TO,rio sono,1718758,118,250,368,2017,-,3045817.65
Norte ,TO,sampaio,1718808,478,29,507,2017,4.9,2310059.82
Norte ,TO,sandolândia,1718840,301,21,322,2017,5.3,1611652.34
Norte ,TO,santa fé do araguaia,1718865,428,136,564,2017,3.7,3754156.1
Norte ,TO,santa maria do tocantins,1718881,298,0,298,2017,4.6,1621851.98
Norte ,TO,santa rita do tocantins,1718899,123,107,230,2017,4.3,1719639.81
Norte ,TO,santa rosa do tocantins,1718907,353,71,424,2017,3.8,3222484.58
Norte ,TO,santa tereza do tocantins,1719004,277,61,338,2017,4,2222711.54
Norte ,TO,santa terezinha do tocantins,1720002,169,71,240,2017,3.8,1697337.45
Norte ,TO,são bento do tocantins,1720101,41,426,467,2017,-,3030230.12
Norte ,TO,são félix do tocantins,1720150,28,72,100,2017,-,598232.53
Norte ,TO,são miguel do tocantins,1720200,350,728,1078,2017,4,7694906.98
Norte ,TO,são salvador do tocantins,1720259,185,93,278,2017,5,1781637.43
Norte ,TO,são sebastião do tocantins,1720309,297,55,352,2017,4.5,2496484.33
Norte ,TO,são valério,1720499,253,32,285,2017,5.6,
Norte ,TO,silvanópolis,1720655,606,44,650,2017,4.9,3064799.59
Norte ,TO,sítio novo do tocantins,1720804,562,337,899,2017,4.6,9196644.04
Norte ,TO,sucupira,1720853,198,0,198,2017,4.5,916244.62
Norte ,TO,taguatinga,1720903,1043,210,1253,2017,5,7475991.5
Norte ,TO,taipas do tocantins,1720937,225,0,225,2017,4.2,1220913.03
Norte ,TO,talismã,1720978,240,37,277,2017,5,2202488.49
Norte ,TO,tocantínia,1721109,329,96,425,2017,4.9,3470872.8
Norte ,TO,tocantinópolis,1721208,1076,141,1217,2017,4.8,8292536.03
Norte ,TO,tupirama,1721257,183,0,183,2017,4.8,1039909.95
Norte ,TO,tupiratins,1721307,136,57,193,2017,4.4,1246430.96
Norte ,TO,wanderlândia,1722081,448,222,670,2017,4.7,4934103.09
Norte ,TO,xambioá,1722107,807,45,852,2017,4.7,5856927.2
Nordeste ,MA,açailândia,2100055,7777,1526,9303,2017,5,73798936.25
Nordeste ,MA,afonso cunha,2100105,434,502,936,2017,4.4,7894635.81
Nordeste ,MA,água doce do maranhão,2100154,308,1017,1325,2017,4.3,10496161.6
Nordeste ,MA,alcântara,2100204,464,1370,1834,2017,4.4,14167703.42
Nordeste ,MA,aldeias altas,2100303,1803,1464,3267,2017,4.1,29343397.08
Nordeste ,MA,altamira do maranhão,2100402,318,380,698,2017,4.5,8368761.970000001
Nordeste ,MA,alto alegre do maranhão,2100436,1877,484,2361,2017,4.3,19540050.11
Nordeste ,MA,alto alegre do pindaré,2100477,1205,1930,3135,2017,5.5,26435061.45
Nordeste ,MA,alto parnaíba,2100501,871,298,1169,2017,5.2,8157260.99
Nordeste ,MA,amapá do maranhão,2100550,653,197,850,2017,3.8,6298705.25
Nordeste ,MA,amarante do maranhão,2100600,1803,2059,3862,2017,4.4,28889721.47
Nordeste ,MA,anajatuba,2100709,653,1693,2346,2017,4.4,18884457.83
Nordeste ,MA,anapurus,2100808,728,968,1696,2017,3.8,14013846.68
Nordeste ,MA,apicum-açu,2100832,1090,610,1700,2017,4.6,15721996.53
Nordeste ,MA,araguanã,2100873,642,328,970,2017,4.3,10915576.79
Nordeste ,MA,araioses,2100907,1228,3097,4325,2017,4,33128861.7
Nordeste ,MA,arame,2100956,911,1821,2732,2017,3.9,22797983.38
Nordeste ,MA,arari,2101004,1497,1079,2576,2017,5.2,23015974.06
Nordeste ,MA,axixá,2101103,129,908,1037,2017,4.9,9829962.36
Nordeste ,MA,bacabal,2101202,5258,2083,7341,2017,5.1,63072857.98
Nordeste ,MA,bacabeira,2101251,437,1298,1735,2017,4.8,13486365.52
Nordeste ,MA,bacuri,2101301,824,689,1513,2017,4.4,13424615.92
Nordeste ,MA,bacurituba,2101350,181,396,577,2017,4.7,5323163.23
Nordeste ,MA,balsas,2101400,6494,1418,7912,2017,4.6,54833573.19
Nordeste ,MA,barão de grajaú,2101509,730,523,1253,2017,5.1,10865419.64
Nordeste ,MA,barra do corda,2101608,4901,2865,7766,2017,4.6,61758747.45
Nordeste ,MA,barreirinhas,2101707,2677,4458,7135,2017,4.6,54755464.34
Nordeste ,MA,bela vista do maranhão,2101772,861,831,1692,2017,4.1,14621117.97
Nordeste ,MA,belágua,2101731,600,660,1260,2017,3.7,9227061.6
Nordeste ,MA,benedito leite,2101806,319,175,494,2017,4.1,3496594.93
Nordeste ,MA,bequimão,2101905,568,1111,1679,2017,4.8,13959037.87
Nordeste ,MA,bernardo do mearim,2101939,233,248,481,2017,4.5,3389123.32
Nordeste ,MA,boa vista do gurupi,2101970,827,190,1017,2017,4,7054852.08
Nordeste ,MA,bom jardim,2102002,1739,2139,3878,2017,4.4,34706237.38
Nordeste ,MA,bom jesus das selvas,2102036,2195,1400,3595,2017,4.1,27396635.1
Nordeste ,MA,bom lugar,2102077,376,814,1190,2017,4.5,9152709.63
Nordeste ,MA,brejo,2102101,1286,2221,3507,2017,3.8,30008554.96
Nordeste ,MA,brejo de areia,2102150,307,785,1092,2017,3.9,11222137.56
Nordeste ,MA,buriti,2102200,1094,2297,3391,2017,4.2,32861484.58
Nordeste ,MA,buriti bravo,2102309,1690,551,2241,2017,5.3,17825533.93
Nordeste ,MA,buriticupu,2102325,4011,2950,6961,2017,4.3,55973499.93
Nordeste ,MA,buritirana,2102358,475,979,1454,2017,4.5,11724635.07
Nordeste ,MA,cachoeira grande,2102374,492,599,1091,2017,4.2,8266699.640000001
Nordeste ,MA,cajapió,2102408,359,610,969,2017,3.8,7577238.22
Nordeste ,MA,cajari,2102507,404,1683,2087,2017,3.9,17559353.46
Nordeste ,MA,campestre do maranhão,2102556,1003,203,1206,2017,5.1,10983908.42
Nordeste ,MA,cândido mendes,2102606,1093,1126,2219,2017,4.6,17668753.23
Nordeste ,MA,cantanhede,2102705,1148,778,1926,2017,4.3,16330034.44
Nordeste ,MA,capinzal do norte,2102754,587,613,1200,2017,4.4,9033504.55
Nordeste ,MA,carolina,2102804,1424,738,2162,2017,4.6,15042961.1
Nordeste ,MA,carutapera,2102903,1919,774,2693,2017,5.1,19272814.32
Nordeste ,MA,caxias,2103000,9834,3714,13548,2017,4.9,103584019.66
Nordeste ,MA,cedral,2103109,207,711,918,2017,5,7359210.62
Nordeste ,MA,central do maranhão,2103125,554,344,898,2017,4.5,8283634.479999999
Nordeste ,MA,centro do guilherme,2103158,810,654,1464,2017,4,11867105.65
Nordeste ,MA,centro novo do maranhão,2103174,741,1160,1901,2017,4,17859867.15
Nordeste ,MA,chapadinha,2103208,5448,2535,7983,2017,4.2,58939802.76
Nordeste ,MA,cidelândia,2103257,799,731,1530,2017,4.5,11889709.43
Nordeste ,MA,codó,2103307,7369,3848,11217,2017,4.4,94923307.36
Nordeste ,MA,coelho neto,2103406,3484,1040,4524,2017,4,39857252.03
Nordeste ,MA,colinas,2103505,1844,1111,2955,2017,4.1,26664059.06
Nordeste ,MA,conceição do lago-açu,2103554,612,1446,2058,2017,3.9,16380174.51
Nordeste ,MA,coroatá,2103604,3704,2238,5942,2017,4.7,45934110.67
Nordeste ,MA,cururupu,2103703,1827,823,2650,2017,4.8,22025409.86
Nordeste ,MA,davinópolis,2103752,1122,141,1263,2017,4.5,10269422.26
Nordeste ,MA,dom pedro,2103802,1370,546,1916,2017,4.8,14402201.16
Nordeste ,MA,duque bacelar,2103901,694,637,1331,2017,5.1,12308246.28
Nordeste ,MA,esperantinópolis,2104008,996,838,1834,2017,4.4,13901312.19
Nordeste ,MA,estreito,2104057,2375,847,3222,2017,4.8,23806782.39
Nordeste ,MA,feira nova do maranhão,2104073,484,403,887,2017,4.5,6307635.58
Nordeste ,MA,fernando falcão,2104081,203,632,835,2017,4,7764065.79
Nordeste ,MA,formosa da serra negra,2104099,881,953,1834,2017,5.3,13874499.77
Nordeste ,MA,fortaleza dos nogueiras,2104107,1190,397,1587,2017,4.7,10720137.23
Nordeste ,MA,fortuna,2104206,999,837,1836,2017,4.8,13982281.23
Nordeste ,MA,godofredo viana,2104305,536,401,937,2017,4.2,6261215.92
Nordeste ,MA,gonçalves dias,2104404,674,814,1488,2017,4.3,12696581.22
Nordeste ,MA,governador archer,2104503,774,324,1098,2017,4.6,8827162.71
Nordeste ,MA,governador edison lobão,2104552,888,1281,2169,2017,4.5,14771833.27
Nordeste ,MA,governador eugênio barros,2104602,488,944,1432,2017,3.9,13910475.96
Nordeste ,MA,governador luiz rocha,2104628,541,216,757,2017,3.6,5903776.42
Nordeste ,MA,governador newton bello,2104651,572,591,1163,2017,4,8542041.56
Nordeste ,MA,governador nunes freire,2104677,1638,1113,2751,2017,4,22231687.22
Nordeste ,MA,graça aranha,2104701,322,332,654,2017,3.9,4596651.98
Nordeste ,MA,grajaú,2104800,4653,2656,7309,2017,4.2,55852061.77
Nordeste ,MA,guimarães,2104909,454,575,1029,2017,4.4,8510878.73
Nordeste ,MA,humberto de campos,2105005,1838,2014,3852,2017,4.3,30201633.5
Nordeste ,MA,icatu,2105104,817,1897,2714,2017,4.3,23290899.18
Nordeste ,MA,igarapé do meio,2105153,853,784,1637,2017,4.5,17047961.27
Nordeste ,MA,igarapé grande,2105203,494,388,882,2017,4.6,8202435.34
Nordeste ,MA,imperatriz,2105302,14395,1712,16107,2017,5.2,136915697.12
Nordeste ,MA,itaipava do grajaú,2105351,722,702,1424,2017,3.8,11372121.62
Nordeste ,MA,itapecuru mirim,2105401,3731,2836,6567,2017,4.1,50643995.64
Nordeste ,MA,itinga do maranhão,2105427,1311,666,1977,2017,4.7,17942185.66
Nordeste ,MA,jatobá,2105450,257,741,998,2017,4.6,7253602.689999999
Nordeste ,MA,jenipapo dos vieiras,2105476,323,929,1252,2017,4,12047547.95
Nordeste ,MA,joão lisboa,2105500,1364,940,2304,2017,4.6,23848645.11
Nordeste ,MA,joselândia,2105609,492,886,1378,2017,4.6,10153411.06
Nordeste ,MA,junco do maranhão,2105658,306,354,660,2017,5.1,6104979.359999999
Nordeste ,MA,lago da pedra,2105708,2482,1319,3801,2017,4.5,30139050.64
Nordeste ,MA,lago do junco,2105807,503,590,1093,2017,5.2,11575744.07
Nordeste ,MA,lago dos rodrigues,2105948,543,389,932,2017,5,7826828.89
Nordeste ,MA,lago verde,2105906,613,1103,1716,2017,4.2,14260550.29
Nordeste ,MA,lagoa do mato,2105922,467,517,984,2017,6.1,9140948.49
Nordeste ,MA,lagoa grande do maranhão,2105963,731,609,1340,2017,4.2,10241431.28
Nordeste ,MA,lajeado novo,2105989,395,262,657,2017,4.8,6024561.03
Nordeste ,MA,lima campos,2106003,574,577,1151,2017,4.5,9597242.35
Nordeste ,MA,loreto,2106102,582,369,951,2017,-,7789087.8
Nordeste ,MA,luís domingues,2106201,661,88,749,2017,4.1,5454244.98
Nordeste ,MA,magalhães de almeida,2106300,780,865,1645,2017,4.8,16374996.53
Nordeste ,MA,maracaçumé,2106326,2051,259,2310,2017,4,20328769.25
Nordeste ,MA,marajá do sena,2106359,193,982,1175,2017,4.2,7725398.06
Nordeste ,MA,maranhãozinho,2106375,987,496,1483,2017,4.3,13756034.41
Nordeste ,MA,mata roma,2106409,1255,669,1924,2017,4.3,23630668.35
Nordeste ,MA,matinha,2106508,1030,1382,2412,2017,4.4,18713563.3
Nordeste ,MA,matões,2106607,1973,1980,3953,2017,3.9,30781623.72
Nordeste ,MA,matões do norte,2106631,400,1137,1537,2017,5.5,14523901.62
Nordeste ,MA,milagres do maranhão,2106672,346,519,865,2017,4.2,7719320.09
Nordeste ,MA,mirador,2106706,769,1268,2037,2017,4.1,15821236.44
Nordeste ,MA,miranda do norte,2106755,1856,358,2214,2017,5.2,19977791.92
Nordeste ,MA,mirinzal,2106805,903,463,1366,2017,4.4,10221342.9
Nordeste ,MA,monção,2106904,1631,2084,3715,2017,4,27029800.35
Nordeste ,MA,montes altos,2107001,571,131,702,2017,4.4,5188853.45
Nordeste ,MA,morros,2107100,702,1493,2195,2017,3.9,16899194.36
Nordeste ,MA,nina rodrigues,2107209,879,689,1568,2017,4.5,11141877.35
Nordeste ,MA,nova colinas,2107258,505,135,640,2017,4.7,4507375.05
Nordeste ,MA,nova iorque,2107308,311,115,426,2017,4.1,3144833.5700000003
Nordeste ,MA,nova olinda do maranhão,2107357,1142,649,1791,2017,4.6,16547846.6
Nordeste ,MA,olho d'água das cunhãs,2107407,1298,1238,2536,2017,4,24382691.94
Nordeste ,MA,olinda nova do maranhão,2107456,754,580,1334,2017,4.1,12321631.24
Nordeste ,MA,paço do lumiar,2107506,338,8239,8577,2017,5,71375375.46000001
Nordeste ,MA,palmeirândia,2107605,391,1455,1846,2017,4.9,15939810.1
Nordeste ,MA,paraibano,2107704,1492,320,1812,2017,4.2,14392122.14
Nordeste ,MA,parnarama,2107803,1240,2125,3365,2017,4,27244704.46
Nordeste ,MA,passagem franca,2107902,1204,670,1874,2017,5.1,14807229.77
Nordeste ,MA,pastos bons,2108009,1343,461,1804,2017,5,18443882.22
Nordeste ,MA,paulino neves,2108058,652,1596,2248,2017,4.6,18764036.48
Nordeste ,MA,paulo ramos,2108108,1293,983,2276,2017,3.8,18361469.36
Nordeste ,MA,pedreiras,2108207,2108,608,2716,2017,4.5,22197494.66
Nordeste ,MA,pedro do rosário,2108256,838,2096,2934,2017,4,26648720.26
Nordeste ,MA,penalva,2108306,1584,1887,3471,2017,4.8,29260487.0
Nordeste ,MA,peri mirim,2108405,416,628,1044,2017,4.4,7844685.28
Nordeste ,MA,peritoró,2108454,1264,1184,2448,2017,3.8,19368298.46
Nordeste ,MA,pindaré-mirim,2108504,2648,1437,4085,2017,4,36991861.77
Nordeste ,MA,pinheiro,2108603,3216,3596,6812,2017,4.9,55197580.56
Nordeste ,MA,pio xii,2108702,1230,1649,2879,2017,3.9,24727392.5
Nordeste ,MA,pirapemas,2108801,1319,778,2097,2017,4.4,19777088.35
Nordeste ,MA,poção de pedras,2108900,629,937,1566,2017,4.6,16146331.12
Nordeste ,MA,porto franco,2109007,1875,377,2252,2017,5.9,20594185.46
Nordeste ,MA,porto rico do maranhão,2109056,301,354,655,2017,4.2,5050158.86
Nordeste ,MA,presidente dutra,2109106,2124,817,2941,2017,4.3,21587511.97
Nordeste ,MA,presidente juscelino,2109205,538,915,1453,2017,4.9,12551269.17
Nordeste ,MA,presidente médici,2109239,348,220,568,2017,4.5,5418760.25
Nordeste ,MA,presidente sarney,2109270,641,1610,2251,2017,4.9,17984885.71
Nordeste ,MA,presidente vargas,2109304,654,740,1394,2017,4.1,12799339.97
Nordeste ,MA,primeira cruz,2109403,470,1041,1511,2017,4.5,12841941.25
Nordeste ,MA,raposa,2109452,1503,764,2267,2017,4.2,17380981.16
Nordeste ,MA,riachão,2109502,1533,801,2334,2017,4.5,16310466.78
Nordeste ,MA,ribamar fiquene,2109551,496,344,840,2017,4.4,6450178.3
Nordeste ,MA,rosário,2109601,2126,1785,3911,2017,5.2,32147440.01
Nordeste ,MA,sambaíba,2109700,361,263,624,2017,4.6,4734234.77
Nordeste ,MA,santa filomena do maranhão,2109759,211,430,641,2017,4,5139394.11
Nordeste ,MA,santa helena,2109809,1854,1913,3767,2017,3.8,38713084.26
Nordeste ,MA,santa inês,2109908,5446,1042,6488,2017,4.2,55675537.25
Nordeste ,MA,santa luzia,2110005,2582,4600,7182,2017,4.6,56865576.870000005
Nordeste ,MA,santa luzia do paruá,2110039,891,996,1887,2017,3.9,17885761.53
Nordeste ,MA,santa quitéria do maranhão,2110104,1319,1742,3061,2017,-,26330170.44
Nordeste ,MA,santa rita,2110203,1447,1833,3280,2017,4.7,29612226.17
Nordeste ,MA,santana do maranhão,2110237,282,702,984,2017,4.3,8043334.07
Nordeste ,MA,santo amaro do maranhão,2110278,587,1060,1647,2017,4.1,12755884.03
Nordeste ,MA,santo antônio dos lopes,2110302,640,799,1439,2017,4.9,12172424.56
Nordeste ,MA,são benedito do rio preto,2110401,1493,1061,2554,2017,4.2,21722524.61
Nordeste ,MA,são bento,2110500,1614,1423,3037,2017,4.9,23577630.35
Nordeste ,MA,são bernardo,2110609,1180,1409,2589,2017,4.4,18978291.62
Nordeste ,MA,são domingos do azeitão,2110658,644,263,907,2017,3.9,6431823.529999999
Nordeste ,MA,são domingos do maranhão,2110708,1588,1576,3164,2017,4.6,27253314.95
Nordeste ,MA,são félix de balsas,2110807,197,248,445,2017,4.6,3076827.25
Nordeste ,MA,são francisco do brejão,2110856,494,479,973,2017,5.2,7801503.88
Nordeste ,MA,são francisco do maranhão,2110906,344,788,1132,2017,4.4,7615308.05
Nordeste ,MA,são joão batista,2111003,719,1307,2026,2017,4.2,18106935.26
Nordeste ,MA,são joão do carú,2111029,703,929,1632,2017,4.4,15322819.82
Nordeste ,MA,são joão do paraíso,2111052,697,359,1056,2017,4.6,9074372.8
Nordeste ,MA,são joão do soter,2111078,899,1140,2039,2017,4.1,18691978.23
Nordeste ,MA,são joão dos patos,2111102,1714,266,1980,2017,5,18566047.36
Nordeste ,MA,são josé de ribamar,2111201,2003,9042,11045,2017,5.3,87708935.25
Nordeste ,MA,são josé dos basílios,2111250,257,448,705,2017,3.9,5445632.07
Nordeste ,MA,são luís,2111300,28612,10113,38725,2017,4.6,339849588.56
Nordeste ,MA,são luís gonzaga do maranhão,2111409,597,1752,2349,2017,4.4,20137534.51
Nordeste ,MA,são mateus do maranhão,2111508,2926,1020,3946,2017,4.5,29539307.51
Nordeste ,MA,são pedro da água branca,2111532,1214,108,1322,2017,4.7,9005723.969999999
Nordeste ,MA,são pedro dos crentes,2111573,382,186,568,2017,4,3766605.36
Nordeste ,MA,são raimundo das mangabeiras,2111607,1387,406,1793,2017,5.5,13564363.9
Nordeste ,MA,são raimundo do doca bezerra,2111631,233,454,687,2017,3.8,5904315.61
Nordeste ,MA,são roberto,2111672,386,476,862,2017,3.7,6614020.22
Nordeste ,MA,são vicente ferrer,2111706,627,1211,1838,2017,3.8,13731838.62
Nordeste ,MA,satubinha,2111722,451,691,1142,2017,4.7,9315265.77
Nordeste ,MA,senador alexandre costa,2111748,665,465,1130,2017,4.2,9151291.61
Nordeste ,MA,senador la rocque,2111763,833,711,1544,2017,3.9,12337773.36
Nordeste ,MA,serrano do maranhão,2111789,521,714,1235,2017,4.2,8921832.41
Nordeste ,MA,sítio novo,2111805,930,1146,2076,2017,4.7,17043057.06
Nordeste ,MA,sucupira do norte,2111904,543,499,1042,2017,5.1,7505784.25
Nordeste ,MA,sucupira do riachão,2111953,326,191,517,2017,4.5,4115276.98
Nordeste ,MA,tasso fragoso,2112001,720,334,1054,2017,4.2,8015452.6
Nordeste ,MA,timbiras,2112100,2178,768,2946,2017,4,20731492.86
Nordeste ,MA,timon,2112209,10172,2544,12716,2017,5,110698804.76
Nordeste ,MA,trizidela do vale,2112233,1905,257,2162,2017,4.9,15324388.7
Nordeste ,MA,tufilândia,2112274,404,519,923,2017,4.1,8268063.0
Nordeste ,MA,tuntum,2112308,1146,1827,2973,2017,4.7,25362230.65
Nordeste ,MA,turiaçu,2112407,1424,3594,5018,2017,4.4,35969866.59
Nordeste ,MA,turilândia,2112456,1388,1939,3327,2017,3.8,27239564.83
Nordeste ,MA,tutóia,2112506,1466,4607,6073,2017,4.4,47841419.94
Nordeste ,MA,urbano santos,2112605,2163,2030,4193,2017,4,34303690.59
Nordeste ,MA,vargem grande,2112704,3105,2048,5153,2017,4.3,40494838.16
Nordeste ,MA,viana,2112803,2325,2500,4825,2017,4.5,41894201.66
Nordeste ,MA,vila nova dos martírios,2112852,778,255,1033,2017,5,9015826.98
Nordeste ,MA,vitória do mearim,2112902,1029,1624,2653,2017,4.5,24188340.55
Nordeste ,MA,vitorino freire,2113009,1404,1211,2615,2017,4.4,24917923.0
Nordeste ,MA,zé doca,2114007,2443,1687,4130,2017,4.4,30556997.67
Nordeste ,PI,acauã,2200053,157,369,526,2017,5.5,3858392.29
Nordeste ,PI,agricolândia,2200103,457,0,457,2017,4.5,2711421.49
Nordeste ,PI,água branca,2200202,896,187,1083,2017,6.1,9576370.99
Nordeste ,PI,alagoinha do piauí,2200251,180,258,438,2017,4.4,3543388.83
Nordeste ,PI,alegrete do piauí,2200277,279,114,393,2017,5.3,3251673.27
